Profibus Line,Node Number,Node Name,Module Name,User Module,Component,Variable,IO Type
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT46,,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT48,,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT50,5101YT008_AIN,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT52,5101YT007_AIN,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT54,5101YZ036_AIN,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT56,5101YZ011_AIN,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT58,5101YZ032_AIN,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT60,5101YZ033_AIN,IN
C3,56,GWY01,64 Bytes In,M2E2_58_1,M1_IN_INT62,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT0,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT2,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT4,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT6,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT8,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT10,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT12,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT14,5101YS037_AIN,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT16,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT18,5101PU004_AIN,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT20,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT22,,IN
C3,56,GWY01,32 Bytes In,M2E2_58_2,M2_IN_INT24,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE0,5101BT_Byte0,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE1,5101BT_Byte1,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE2,5101BT_Byte2,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE3,5101BT_Byte3,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE4,5101BT_Byte4,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE5,5101BT_Byte5,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE6,5101BT_Byte6,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE7,5101BT_Byte7,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE8,5101BT_Byte8,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE9,5101BT_Byte9,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE10,5101BT_Byte10,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE11,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE12,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE13,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE14,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE15,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE16,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE17,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE18,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE19,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE20,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE21,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE22,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE23,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE24,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE25,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE26,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE27,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE28,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE29,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE30,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE31,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE32,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE33,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE34,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE35,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE36,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE37,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE38,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE39,,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE40,5101BT_Byte40,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE41,5101BT_Byte41,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE42,5101BT_Byte42,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE43,5101BT_Byte43,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE44,5101BT_Byte44,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE45,5101BT_Byte45,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE46,5101BT_Byte46,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE47,5101BT_Byte47,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE48,5101BT_Byte48,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE49,5101BT_Byte49,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE50,5101BT_Byte50,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE51,5101BT_Byte51,IN
C3,57,GWY02,64 Bytes In,M2E2_57_0,M1_IN_BYTE52,5101BT_Byte52,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_0,6301YL002_DIN,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_1,6301YY001_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_2,6301YY001_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_3,6301YY002_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_4,6301YY002_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_5,6301YY003_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_6,6301YY003_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL0_7,6301YL006_DIN,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_0,6301YY007_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_1,6301YY007_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_2,6301YY008_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_3,6301YY008_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_4,6301YY009_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_5,6301YY009_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_6,6301YY010_FB1,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL1_7,6301YY010_FB0,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_0,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_1,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_2,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_3,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_4,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_5,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_6,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL2_7,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_0,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_1,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_2,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_3,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_4,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_5,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_6,,IN
C3,60,++BE630-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2E2_60_3,M3_IN_BOOL3_7,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT0,6301YF001_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT2,6301YL001_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT4,6301YP001_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT6,6301YP002_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT8,6301YT001_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT10,6301YL004_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT12,6301YP005_AIN,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_5,M5_IN_INT14,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT0,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT2,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT4,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT6,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT8,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT10,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT12,,IN
C3,60,++BE630-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2E2_60_6,M6_IN_INT14,,IN
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_0,6301YY001_OU0,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_1,6301YY002_OU,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_2,6301YY003_OU,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_3,6301YY007_OU,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_4,6301YY008_OU0,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_5,6301YY009_OU,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_6,6301YY010_OU,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL0_7,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_0,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_1,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_2,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_3,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_4,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_5,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_6,,OUT
C3,61,++BE630-S1-VT1,Base module:16DO,M2E2_61_0,M0_OUT_BOOL1_7,,OUT
C3,67,6301YN001_DOL,Basistyp 2,M2E2_67_0,M0_OUT_WORD0,6301YN001_CT1,OUT
C3,67,6301YN001_DOL,Basistyp 2,M2E2_67_0,M0_IN_WORD0,6301YN001_STA,IN
C3,67,6301YN001_DOL,Basistyp 2,M2E2_67_0,M0_IN_UINT2,6301YN001_CT,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_0,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_1,1001PU001_A_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_2,1001PU001_C_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_3,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_4,1001PU002_C_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_5,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_6,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL0_7,1001YF011_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_0,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_1,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_2,1001YX003_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_3,1011YX001_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_4,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_5,1001A007_R_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_6,1001A007_T_DIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 321-7BH01-0AB0       16DE,M2E2_71_3,M3_IN_BOOL1_7,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT0,1001YF028_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT2,1001YL004_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT4,1011YF001_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT6,1011YF002_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT8,,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT10,1001YV001_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT12,1001YT008_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 331-7TF01-0AB0   8AE HART,M2E2_71_4,M4_IN_INT14,1001YT009_AIN,IN
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT0,1001YX003_SP,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT2,1011YX001_SP,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT4,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT6,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT8,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT10,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT12,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 332-8TF01-0AB0   8AA HART,M2E2_71_5,M5_OUT_INT14,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_0,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_1,1001PU001_STR,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_2,1001PU002_STR,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_3,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_4,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_5,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_6,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL0_7,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_0,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_1,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_2,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_3,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_4,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_5,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_6,,OUT
C3,71,ECR4-GA4-3-RIO2,6ES7 322-8BH10-0AB0   16DA_24V,M2E2_71_6,M6_OUT_BOOL1_7,,OUT
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_OUT_WORD0,1001YN017_CTR,OUT
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_OUT_INT2,1001YN017_VOU,OUT
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_IN_WORD0,1001YN017_STA,IN
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_IN_INT2,1001YN017_SP,IN
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_IN_INT4,1001YN017_CT,IN
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_IN_INT6,1001YN017_TQ,IN
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_IN_INT8,1001YN017_PW,IN
C3,83,1001YN017_VFD,"Standard telegram 20, PZD-2/6",M2E2_83_0,M0_IN_WORD10,,IN
C3,97,1001YN014_DOL,Basistyp 2,M2E2_97_0,M0_OUT_WORD0,1001YN014_CT1,OUT
C3,97,1001YN014_DOL,Basistyp 2,M2E2_97_0,M0_IN_WORD0,1001YN014_STA,IN
C3,97,1001YN014_DOL,Basistyp 2,M2E2_97_0,M0_IN_UINT2,1001YN014_CT,IN
